start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,connections,start station latitude
116,W 17 St & 8 Ave,407417,-740014,494,W 26 St & 8 Ave,407473,-739972,42,407417
497,E 17 St & Broadway,407370,-739900,379,W 31 St & 7 Ave,407491,-739916,42,407370
490,8 Ave & W 33 St,407515,-739939,495,W 47 St & 10 Ave,407626,-739930,42,407515
522,E 51 St & Lexington Ave,407571,-739720,510,W 51 St & 6 Ave,407606,-739804,42,407571
293,Lafayette St & E 8 St,407302,-739907,369,Washington Pl & 6 Ave,407322,-740002,42,407302
387,Centre St & Chambers St,407127,-740046,426,West St & Chambers St,407175,-740132,42,407127
404,9 Ave & W 14 St,407405,-740055,521,8 Ave & W 31 St,407504,-739948,41,407405
470,W 20 St & 8 Ave,407434,-740000,521,8 Ave & W 31 St,407504,-739948,41,407434
151,Cleveland Pl & Spring St,407218,-739972,401,Allen St & Rivington St,407201,-739899,41,407218
509,9 Ave & W 22 St,407454,-740019,127,Barrow St & Hudson St,407317,-740067,41,407454
404,9 Ave & W 14 St,407405,-740055,358,Christopher St & Greenwich St,407329,-740071,41,407405
528,2 Ave & E 31 St,407429,-739770,487,E 20 St & FDR Drive,407331,-739757,41,407429
519,Pershing Square N,407518,-739777,503,E 20 St & Park Ave,407382,-739875,41,407518
524,W 43 St & 6 Ave,407552,-739831,318,E 43 St & Vanderbilt Ave,407532,-739779,41,407552
229,Great Jones St,407274,-739937,393,E 5 St & Avenue C,407229,-739799,41,407274
146,Hudson St & Reade St,407162,-740091,329,Greenwich St & N Moore St,407204,-740102,41,407162
540,Lexington Ave & E 26 St,407414,-739832,519,Pershing Square N,407518,-739777,41,407414
168,W 18 St & 6 Ave,407397,-739945,519,Pershing Square N,407518,-739777,41,407397
490,8 Ave & W 33 St,407515,-739939,435,W 21 St & 6 Ave,407417,-739941,41,407515
388,W 26 St & 10 Ave,407497,-740029,446,W 24 St & 7 Ave,407448,-739952,41,407497
379,W 31 St & 7 Ave,407491,-739916,446,W 24 St & 7 Ave,407448,-739952,41,407491
458,11 Ave & W 27 St,407513,-740052,494,W 26 St & 8 Ave,407473,-739972,41,407513
293,Lafayette St & E 8 St,407302,-739907,523,W 38 St & 8 Ave,407546,-739913,41,407302
519,Pershing Square N,407518,-739777,529,W 42 St & 8 Ave,407575,-739909,41,407518
521,8 Ave & W 31 St,407504,-739948,515,W 43 St & 10 Ave,407600,-739946,41,407504
309,Murray St & West St,407149,-740130,363,West Thames St,407083,-740171,41,407149
379,W 31 St & 7 Ave,407491,-739916,528,2 Ave & E 31 St,407429,-739770,40,407491
435,W 21 St & 6 Ave,407417,-739941,490,8 Ave & W 33 St,407515,-739939,40,407417
151,Cleveland Pl & Spring St,407218,-739972,355,Bayard St & Baxter St,407160,-739997,40,407218
453,W 22 St & 8 Ave,407447,-739991,402,Broadway & E 22 St,407403,-739895,40,407447
295,Pike St & E Broadway,407140,-739929,342,Columbia St & Rivington St,407173,-739801,40,407140
504,1 Ave & E 15 St,407322,-739816,545,E 23 St & 1 Ave,407365,-739780,40,407322
2003,1 Ave & E 18 St,407341,-739802,229,Great Jones St,407274,-739937,40,407341
293,Lafayette St & E 8 St,407302,-739907,284,Greenwich Ave & 8 Ave,407390,-740026,40,407302
405,Washington St & Gansevoort St,407393,-740081,284,Greenwich Ave & 8 Ave,407390,-740026,40,407393
257,Lispenard St & Broadway,407193,-740024,329,Greenwich St & N Moore St,407204,-740102,40,407193
497,E 17 St & Broadway,407370,-739900,519,Pershing Square N,407518,-739777,40,407370
363,West Thames St,407083,-740171,3002,South End Ave & Liberty St,407115,-740157,40,407083
440,E 45 St & 3 Ave,407525,-739728,492,W 33 St & 7 Ave,407501,-739909,40,407525
359,E 47 St & Park Ave,407551,-739749,352,W 56 St & 6 Ave,407634,-739772,40,407551
426,West St & Chambers St,407175,-740132,363,West Thames St,407083,-740171,40,407175
297,E 15 St & 3 Ave,407342,-739869,2003,1 Ave & E 18 St,407341,-739802,39,407342
492,W 33 St & 7 Ave,407501,-739909,528,2 Ave & E 31 St,407429,-739770,39,407501
271,Ashland Pl & Hanson Pl,406852,-739780,270,Adelphi St & Myrtle Ave,406930,-739717,39,406852
398,Atlantic Ave & Furman St,406916,-739999,398,Atlantic Ave & Furman St,406916,-739999,39,406916
311,Norfolk St & Broome St,407172,-739880,356,Bialystoker Pl & Delancey St,407162,-739826,39,407172
490,8 Ave & W 33 St,407515,-739939,457,Broadway & W 58 St,407669,-739816,39,407515
352,W 56 St & 6 Ave,407634,-739772,499,Broadway & W 60 St,407691,-739819,39,407634
412,Forsyth St & Canal St,407158,-739942,307,Canal St & Rutgers St,407142,-739899,39,407158
258,DeKalb Ave & Vanderbilt Ave,406894,-739688,324,DeKalb Ave & Hudson Ave,406898,-739810,39,406894
483,E 12 St & 3 Ave,407322,-739888,433,E 13 St & Avenue A,407295,-739805,39,407322
402,Broadway & E 22 St,407403,-739895,497,E 17 St & Broadway,407370,-739900,39,407403
229,Great Jones St,407274,-739937,150,E 2 St & Avenue C,407208,-739808,39,407274
402,Broadway & E 22 St,407403,-739895,545,E 23 St & 1 Ave,407365,-739780,39,407403
517,Pershing Square S,407514,-739779,546,E 30 St & Park Ave S,407444,-739830,39,407514
457,Broadway & W 58 St,407669,-739816,318,E 43 St & Vanderbilt Ave,407532,-739779,39,407669
352,W 56 St & 6 Ave,407634,-739772,318,E 43 St & Vanderbilt Ave,407532,-739779,39,407634
151,Cleveland Pl & Spring St,407218,-739972,79,Franklin St & W Broadway,407191,-740066,39,407218
435,W 21 St & 6 Ave,407417,-739941,519,Pershing Square N,407518,-739777,39,407417
254,W 11 St & 6 Ave,407353,-739980,435,W 21 St & 6 Ave,407417,-739941,39,407353
482,W 15 St & 7 Ave,407393,-739993,435,W 21 St & 6 Ave,407417,-739941,39,407393
470,W 20 St & 8 Ave,407434,-740000,435,W 21 St & 6 Ave,407417,-739941,39,407434
442,W 27 St & 7 Ave,407466,-739939,388,W 26 St & 10 Ave,407497,-740029,39,407466
455,1 Ave & E 44 St,407500,-739690,492,W 33 St & 7 Ave,407501,-739909,39,407500
212,W 16 St & The High Line,407433,-740068,380,W 4 St & 7 Ave S,407340,-740029,39,407433
505,6 Ave & W 33 St,407490,-739884,493,W 45 St & 6 Ave,407568,-739829,39,407490
318,E 43 St & Vanderbilt Ave,407532,-739779,493,W 45 St & 6 Ave,407568,-739829,39,407532
492,W 33 St & 7 Ave,407501,-739909,352,W 56 St & 6 Ave,407634,-739772,39,407501
511,E 14 St & Avenue B,407293,-739777,504,1 Ave & E 15 St,407322,-739816,38,407293
514,12 Ave & W 40 St,407608,-740027,514,12 Ave & W 40 St,407608,-740027,38,407608
330,Reade St & Broadway,407145,-740056,417,Barclay St & Church St,407129,-740102,38,407145
326,E 11 St & 1 Ave,407295,-739842,285,Broadway & E 14 St,407345,-739907,38,407295
433,E 13 St & Avenue A,407295,-739805,285,Broadway & E 14 St,407345,-739907,38,407295
521,8 Ave & W 31 St,407504,-739948,500,Broadway & W 51 St,407622,-739833,38,407504
426,West St & Chambers St,407175,-740132,387,Centre St & Chambers St,407127,-740046,38,407175
307,Canal St & Rutgers St,407142,-739899,296,Division St & Bowery,407141,-739970,38,407142
291,Madison St & Montgomery St,407131,-739848,296,Division St & Bowery,407141,-739970,38,407131
507,E 25 St & 2 Ave,407391,-739797,297,E 15 St & 3 Ave,407342,-739869,38,407391
463,9 Ave & W 16 St,407420,-740044,496,E 16 St & 5 Ave,407372,-739923,38,407420
486,Broadway & W 29 St,407462,-739885,497,E 17 St & Broadway,407370,-739900,38,407462
521,8 Ave & W 31 St,407504,-739948,167,E 39 St & 3 Ave,407489,-739760,38,407504
335,Washington Pl & Broadway,407290,-739940,439,E 4 St & 2 Ave,407262,-739897,38,407290
492,W 33 St & 7 Ave,407501,-739909,318,E 43 St & Vanderbilt Ave,407532,-739779,38,407501
510,W 51 St & 6 Ave,407606,-739804,318,E 43 St & Vanderbilt Ave,407532,-739779,38,407606
236,St Marks Pl & 2 Ave,407284,-739871,317,E 6 St & Avenue B,407245,-739818,38,407284
236,St Marks Pl & 2 Ave,407284,-739871,394,E 9 St & Avenue C,407252,-739776,38,407284
151,Cleveland Pl & Spring St,407218,-739972,229,Great Jones St,407274,-739937,38,407218
428,E 3 St & 1 Ave,407246,-739878,229,Great Jones St,407274,-739937,38,407246
317,E 6 St & Avenue B,407245,-739818,229,Great Jones St,407274,-739937,38,407245
391,Clark St & Henry St,406976,-739934,406,Hicks St & Montague St,406951,-739959,38,406976
301,E 2 St & Avenue B,407221,-739836,293,Lafayette St & E 8 St,407302,-739907,38,407221
514,12 Ave & W 40 St,407608,-740027,225,W 14 St & The High Line,407419,-740080,38,407608
461,E 20 St & 2 Ave,407358,-739820,435,W 21 St & 6 Ave,407417,-739941,38,407358
519,Pershing Square N,407518,-739777,435,W 21 St & 6 Ave,407417,-739941,38,407518
442,W 27 St & 7 Ave,407466,-739939,435,W 21 St & 6 Ave,407417,-739941,38,407466
489,10 Ave & W 28 St,407506,-740017,494,W 26 St & 8 Ave,407473,-739972,38,407506
537,Lexington Ave & E 24 St,407402,-739840,379,W 31 St & 7 Ave,407491,-739916,38,407402
167,E 39 St & 3 Ave,407489,-739760,492,W 33 St & 7 Ave,407501,-739909,38,407489
510,W 51 St & 6 Ave,407606,-739804,492,W 33 St & 7 Ave,407501,-739909,38,407606
318,E 43 St & Vanderbilt Ave,407532,-739779,488,W 39 St & 9 Ave,407564,-739937,38,407532
521,8 Ave & W 31 St,407504,-739948,2021,W 45 St & 8 Ave,407592,-739885,38,407504
487,E 20 St & FDR Drive,407331,-739757,504,1 Ave & E 15 St,407322,-739816,37,407331
519,Pershing Square N,407518,-739777,536,1 Ave & E 30 St,407414,-739753,37,407518
488,W 39 St & 9 Ave,407564,-739937,458,11 Ave & W 27 St,407513,-740052,37,407564
488,W 39 St & 9 Ave,407564,-739937,463,9 Ave & W 16 St,407420,-740044,37,407564
284,Greenwich Ave & 8 Ave,407390,-740026,509,9 Ave & W 22 St,407454,-740019,37,407390
229,Great Jones St,407274,-739937,285,Broadway & E 14 St,407345,-739907,37,407274
294,Washington Square E,407304,-739957,285,Broadway & E 14 St,407345,-739907,37,407304
537,Lexington Ave & E 24 St,407402,-739840,486,Broadway & W 29 St,407462,-739885,37,407402
229,Great Jones St,407274,-739937,368,Carmine St & 6 Ave,407303,-740021,37,407274
435,W 21 St & 6 Ave,407417,-739941,461,E 20 St & 2 Ave,407358,-739820,37,407417
472,E 32 St & Park Ave,407457,-739819,507,E 25 St & 2 Ave,407391,-739797,37,407457
2021,W 45 St & 8 Ave,407592,-739885,318,E 43 St & Vanderbilt Ave,407532,-739779,37,407592
513,W 56 St & 10 Ave,407682,-739886,318,E 43 St & Vanderbilt Ave,407532,-739779,37,407682
150,E 2 St & Avenue C,407208,-739808,229,Great Jones St,407274,-739937,37,407208
345,W 13 St & 6 Ave,407364,-739970,284,Greenwich Ave & 8 Ave,407390,-740026,37,407364
293,Lafayette St & E 8 St,407302,-739907,293,Lafayette St & E 8 St,407302,-739907,37,407302
151,Cleveland Pl & Spring St,407218,-739972,161,LaGuardia Pl & W 3 St,407291,-739981,37,407218
295,Pike St & E Broadway,407140,-739929,341,Stanton St & Mangin St,407178,-739762,37,407140
285,Broadway & E 14 St,407345,-739907,223,W 13 St & 7 Ave,407378,-739999,37,407345
466,W 25 St & 6 Ave,407439,-739914,388,W 26 St & 10 Ave,407497,-740029,37,407439
488,W 39 St & 9 Ave,407564,-739937,388,W 26 St & 10 Ave,407497,-740029,37,407564
305,E 58 St & 3 Ave,407609,-739672,492,W 33 St & 7 Ave,407501,-739909,37,407609
479,9 Ave & W 45 St,407601,-739912,488,W 39 St & 9 Ave,407564,-739937,37,407601
318,E 43 St & Vanderbilt Ave,407532,-739779,515,W 43 St & 10 Ave,407600,-739946,37,407532
477,W 41 St & 8 Ave,407564,-739900,520,W 52 St & 5 Ave,407599,-739764,37,407564
426,West St & Chambers St,407175,-740132,347,W Houston St & Hudson St,407287,-740074,37,407175
271,Ashland Pl & Hanson Pl,406852,-739780,275,Washington Ave & Greene Ave,406865,-739656,37,406852
380,W 4 St & 7 Ave S,407340,-740029,405,Washington St & Gansevoort St,407393,-740081,37,407340
521,8 Ave & W 31 St,407504,-739948,536,1 Ave & E 30 St,407414,-739753,36,407504
388,W 26 St & 10 Ave,407497,-740029,521,8 Ave & W 31 St,407504,-739948,36,407497
173,Broadway & W 49 St,407606,-739844,490,8 Ave & W 33 St,407515,-739939,36,407606
495,W 47 St & 10 Ave,407626,-739930,490,8 Ave & W 33 St,407515,-739939,36,407626
513,W 56 St & 10 Ave,407682,-739886,490,8 Ave & W 33 St,407515,-739939,36,407682
482,W 15 St & 7 Ave,407393,-739993,463,9 Ave & W 16 St,407420,-740044,36,407393
521,8 Ave & W 31 St,407504,-739948,509,9 Ave & W 22 St,407454,-740019,36,407504
284,Greenwich Ave & 8 Ave,407390,-740026,238,Bank St & Washington St,407361,-740085,36,407390
375,Mercer St & Bleecker St,407267,-739969,285,Broadway & E 14 St,407345,-739907,36,407267
538,W 49 St & 5 Ave,407579,-739778,457,Broadway & W 58 St,407669,-739816,36,407579
324,DeKalb Ave & Hudson Ave,406898,-739810,366,Clinton Ave & Myrtle Ave,406932,-739688,36,406898
517,Pershing Square S,407514,-739779,497,E 17 St & Broadway,407370,-739900,36,407514
2003,1 Ave & E 18 St,407341,-739802,487,E 20 St & FDR Drive,407331,-739757,36,407341
393,E 5 St & Avenue C,407229,-739799,428,E 3 St & 1 Ave,407246,-739878,36,407229
519,Pershing Square N,407518,-739777,160,E 37 St & Lexington Ave,407482,-739783,36,407518
285,Broadway & E 14 St,407345,-739907,439,E 4 St & 2 Ave,407262,-739897,36,407345
545,E 23 St & 1 Ave,407365,-739780,164,E 47 St & 2 Ave,407532,-739703,36,407365
229,Great Jones St,407274,-739937,432,E 7 St & Avenue A,407262,-739837,36,407274
477,W 41 St & 8 Ave,407564,-739900,281,Grand Army Plaza & Central Park S,407643,-739737,36,407564
368,Carmine St & 6 Ave,407303,-740021,293,Lafayette St & E 8 St,407302,-739907,36,407303
307,Canal St & Rutgers St,407142,-739899,291,Madison St & Montgomery St,407131,-739848,36,407142
362,Broadway & W 37 St,407517,-739875,519,Pershing Square N,407518,-739777,36,407517
116,W 17 St & 8 Ave,407417,-740014,519,Pershing Square N,407518,-739777,36,407417
417,Barclay St & Church St,407129,-740102,308,St James Pl & Oliver St,407130,-739985,36,407129
223,W 13 St & 7 Ave,407378,-739999,382,University Pl & E 14 St,407349,-739920,36,407378
116,W 17 St & 8 Ave,407417,-740014,212,W 16 St & The High Line,407433,-740068,36,407417
448,W 37 St & 10 Ave,407566,-739979,212,W 16 St & The High Line,407433,-740068,36,407566
442,W 27 St & 7 Ave,407466,-739939,334,W 20 St & 7 Ave,407423,-739972,36,407466
379,W 31 St & 7 Ave,407491,-739916,334,W 20 St & 7 Ave,407423,-739972,36,407491
521,8 Ave & W 31 St,407504,-739948,388,W 26 St & 10 Ave,407497,-740029,36,407504
160,E 37 St & Lexington Ave,407482,-739783,492,W 33 St & 7 Ave,407501,-739909,36,407482
537,Lexington Ave & E 24 St,407402,-739840,492,W 33 St & 7 Ave,407501,-739909,36,407402
2004,6 Ave & Broome St,407243,-740047,347,W Houston St & Hudson St,407287,-740074,36,407243
347,W Houston St & Hudson St,407287,-740074,426,West St & Chambers St,407175,-740132,36,407287
3002,South End Ave & Liberty St,407115,-740157,363,West Thames St,407083,-740171,36,407115
497,E 17 St & Broadway,407370,-739900,504,1 Ave & E 15 St,407322,-739816,35,407370
545,E 23 St & 1 Ave,407365,-739780,504,1 Ave & E 15 St,407322,-739816,35,407365
446,W 24 St & 7 Ave,407448,-739952,489,10 Ave & W 28 St,407506,-740017,35,407448
536,1 Ave & E 30 St,407414,-739753,521,8 Ave & W 31 St,407504,-739948,35,407414
489,10 Ave & W 28 St,407506,-740017,521,8 Ave & W 31 St,407504,-739948,35,407506
444,Broadway & W 24 St,407423,-739891,521,8 Ave & W 31 St,407504,-739948,35,407423
497,E 17 St & Broadway,407370,-739900,463,9 Ave & W 16 St,407420,-740044,35,407370
318,E 43 St & Vanderbilt Ave,407532,-739779,479,9 Ave & W 45 St,407601,-739912,35,407532
493,W 45 St & 6 Ave,407568,-739829,479,9 Ave & W 45 St,407601,-739912,35,407568
462,W 22 St & 10 Ave,407469,-740045,402,Broadway & E 22 St,407403,-739895,35,407469
446,W 24 St & 7 Ave,407448,-739952,402,Broadway & E 22 St,407403,-739895,35,407448
305,E 58 St & 3 Ave,407609,-739672,498,Broadway & W 32 St,407485,-739880,35,407609
490,8 Ave & W 33 St,407515,-739939,500,Broadway & W 51 St,407622,-739833,35,407515
358,Christopher St & Greenwich St,407329,-740071,368,Carmine St & 6 Ave,407303,-740021,35,407329
293,Lafayette St & E 8 St,407302,-739907,368,Carmine St & 6 Ave,407303,-740021,35,407302
528,2 Ave & E 31 St,407429,-739770,461,E 20 St & 2 Ave,407358,-739820,35,407429
526,E 33 St & 5 Ave,407476,-739849,527,E 33 St & 1 Ave,407431,-739743,35,407476
497,E 17 St & Broadway,407370,-739900,432,E 7 St & Avenue A,407262,-739837,35,407370
369,Washington Pl & 6 Ave,407322,-740002,229,Great Jones St,407274,-739937,35,407322
285,Broadway & E 14 St,407345,-739907,284,Greenwich Ave & 8 Ave,407390,-740026,35,407345
496,E 16 St & 5 Ave,407372,-739923,161,LaGuardia Pl & W 3 St,407291,-739981,35,407372
466,W 25 St & 6 Ave,407439,-739914,540,Lexington Ave & E 26 St,407414,-739832,35,407439
527,E 33 St & 1 Ave,407431,-739743,519,Pershing Square N,407518,-739777,35,407431
401,Allen St & Rivington St,407201,-739899,438,St Marks Pl & 1 Ave,407277,-739856,35,407201
293,Lafayette St & E 8 St,407302,-739907,254,W 11 St & 6 Ave,407353,-739980,35,407302
497,E 17 St & Broadway,407370,-739900,168,W 18 St & 6 Ave,407397,-739945,35,407370
442,W 27 St & 7 Ave,407466,-739939,168,W 18 St & 6 Ave,407397,-739945,35,407466
459,W 20 St & 11 Ave,407467,-740077,453,W 22 St & 8 Ave,407447,-739991,35,407467
540,Lexington Ave & E 26 St,407414,-739832,466,W 25 St & 6 Ave,407439,-739914,35,407414
494,W 26 St & 8 Ave,407473,-739972,388,W 26 St & 10 Ave,407497,-740029,35,407473
477,W 41 St & 8 Ave,407564,-739900,538,W 49 St & 5 Ave,407579,-739778,35,407564
417,Barclay St & Church St,407129,-740102,534,Water - Whitehall Plaza,407025,-740127,35,407129
475,E 16 St & Irving Pl,407352,-739875,2003,1 Ave & E 18 St,407341,-739802,34,407352
229,Great Jones St,407274,-739937,2003,1 Ave & E 18 St,407341,-739802,34,407274
174,E 25 St & 1 Ave,407381,-739773,536,1 Ave & E 30 St,407414,-739753,34,407381
492,W 33 St & 7 Ave,407501,-739909,455,1 Ave & E 44 St,407500,-739690,34,407501
521,8 Ave & W 31 St,407504,-739948,447,8 Ave & W 52 St,407637,-739851,34,407504
446,W 24 St & 7 Ave,407448,-739952,509,9 Ave & W 22 St,407454,-740019,34,407448
323,Lawrence St & Willoughby St,406923,-739863,270,Adelphi St & Myrtle Ave,406930,-739717,34,406923
523,W 38 St & 8 Ave,407546,-739913,444,Broadway & W 24 St,407423,-739891,34,407546
153,E 40 St & 5 Ave,407520,-739816,498,Broadway & W 32 St,407485,-739880,34,407520
495,W 47 St & 10 Ave,407626,-739930,173,Broadway & W 49 St,407606,-739844,34,407626
318,E 43 St & Vanderbilt Ave,407532,-739779,468,Broadway & W 55 St,407652,-739819,34,407532
2006,Central Park S & 6 Ave,407659,-739763,499,Broadway & W 60 St,407691,-739819,34,407659
151,Cleveland Pl & Spring St,407218,-739972,151,Cleveland Pl & Spring St,407218,-739972,34,407218
237,E 11 St & 2 Ave,407304,-739867,497,E 17 St & Broadway,407370,-739900,34,407304
402,Broadway & E 22 St,407403,-739895,461,E 20 St & 2 Ave,407358,-739820,34,407403
461,E 20 St & 2 Ave,407358,-739820,487,E 20 St & FDR Drive,407331,-739757,34,407358
293,Lafayette St & E 8 St,407302,-739907,503,E 20 St & Park Ave,407382,-739875,34,407302
504,1 Ave & E 15 St,407322,-739816,507,E 25 St & 2 Ave,407391,-739797,34,407322
537,Lexington Ave & E 24 St,407402,-739840,472,E 32 St & Park Ave,407457,-739819,34,407402
528,2 Ave & E 31 St,407429,-739770,518,E 39 St & 2 Ave,407478,-739734,34,407429
518,E 39 St & 2 Ave,407478,-739734,153,E 40 St & 5 Ave,407520,-739816,34,407478
477,W 41 St & 8 Ave,407564,-739900,153,E 40 St & 5 Ave,407520,-739816,34,407564
521,8 Ave & W 31 St,407504,-739948,318,E 43 St & Vanderbilt Ave,407532,-739779,34,407504
499,Broadway & W 60 St,407691,-739819,318,E 43 St & Vanderbilt Ave,407532,-739779,34,407691
450,W 49 St & 8 Ave,407622,-739878,318,E 43 St & Vanderbilt Ave,407532,-739779,34,407622
229,Great Jones St,407274,-739937,317,E 6 St & Avenue B,407245,-739818,34,407274
437,Macon St & Nostrand Ave,406809,-739500,344,Monroe St & Bedford Ave,406851,-739538,34,406809
312,Allen St & E Houston St,407220,-739891,251,Mott St & Prince St,407231,-739948,34,407220
254,W 11 St & 6 Ave,407353,-739980,382,University Pl & E 14 St,407349,-739920,34,407353
3002,South End Ave & Liberty St,407115,-740157,327,Vesey Pl & River Terrace,407153,-740165,34,407115
382,University Pl & E 14 St,407349,-739920,345,W 13 St & 6 Ave,407364,-739970,34,407349
488,W 39 St & 9 Ave,407564,-739937,168,W 18 St & 6 Ave,407397,-739945,34,407564
521,8 Ave & W 31 St,407504,-739948,462,W 22 St & 10 Ave,407469,-740045,34,407504
466,W 25 St & 6 Ave,407439,-739914,446,W 24 St & 7 Ave,407448,-739952,34,407439
116,W 17 St & 8 Ave,407417,-740014,388,W 26 St & 10 Ave,407497,-740029,34,407417
